time,t,h,pm1,pm10,pm25,um1,um5,um03,um05,um10,um25,ae1,ae10,ae25,pm25_station
2017/10/21 15:00,21.51,57.12,0,89,48,201,0,3413,2274,0,0,0,10,5,110
2017/10/21 16:00,20.35,56.58,0,70,38,154,0,3068,1765,0,0,0,0,0,98
2017/10/21 17:00,18.58,59.77,0,70,38,151,0,3080,1721,0,0,0,11,5,96
2017/10/21 18:00,17.4,62.81,0,69,38,148,0,2876,1700,0,0,0,11,5,93
2017/10/21 19:00,16.51,63.46,0,49,28,103,0,3256,1186,0,0,0,7,4,75
2017/10/21 20:00,15.77,64.28,0,36,20,75,0,4360,861,0,0,0,3,2,50
2017/10/21 21:00,14.78,64.41,0,19,12,45,0,3076,535,0,0,0,0,0,39
2017/10/21 22:00,13.78,68.97,0,39,22,81,0,4540,935,0,0,0,5,2,45
2017/10/22 05:00,11.71,83.94,0,31,18,64,0,4377,745,0,0,0,5,2,32
2017/10/22 06:00,11.73,84.66,0,17,11,38,0,2681,448,0,0,0,2,1,21
2017/10/22 07:00,11.8,84.92,0,17,11,38,0,2711,454,0,0,0,0,0,27
2017/10/22 08:00,12.25,85.33,0,20,12,45,0,3111,524,0,0,0,4,2,30
2017/10/22 09:00,12.94,85.43,0,22,14,51,0,3436,590,0,0,0,3,1,29
2017/10/22 10:00,14.01,85.05,0,23,14,50,0,3459,587,0,0,0,4,2,26
2017/10/22 11:00,14.92,85.01,0,26,15,55,0,3799,658,0,0,0,4,2,32
2017/10/22 12:00,16.01,83.82,0,32,18,69,0,4621,812,0,0,0,0,0,37
2017/10/22 16:00,16.97,77.06,0,37,21,80,0,5041,933,0,0,0,6,3,44
2017/10/22 17:00,15.63,74.08,0,35,20,74,0,4907,864,0,0,0,0,0,42
2017/10/22 18:00,14.03,74.31,0,36,20,75,0,5014,868,0,0,0,5,3,47
2017/10/22 19:00,13.2,75.04,0,33,19,71,0,4681,819,0,0,0,7,3,46
2017/10/22 20:00,12.98,75.45,0,33,19,69,0,4493,802,0,0,0,7,3,53
2017/10/22 21:00,12.79,76.04,0,39,22,80,0,4973,931,0,0,0,6,3,56
2017/10/22 22:00,13,76.41,0,38,21,79,0,5158,921,0,0,0,0,0,55
2017/10/22 23:00,13.04,76.73,0,31,18,66,0,4423,765,0,0,0,5,2,48
2017/10/23 00:00,12.97,77.1,0,41,23,87,0,4557,997,0,0,0,7,4,53
2017/10/23 01:00,12.73,77.27,0,41,23,83,0,4825,973,0,0,0,6,3,53
2017/10/23 02:00,11.73,77.57,0,40,23,82,0,5124,951,0,0,0,6,3,53
2017/10/23 03:00,10.07,78.23,0,32,19,66,0,4469,751,0,0,0,0,0,49
2017/10/23 04:00,8.93,78.77,0,27,16,55,0,3900,644,0,0,0,4,2,43
2017/10/23 05:00,8.13,79.43,0,28,17,56,0,4060,652,0,0,0,5,2,37
2017/10/23 06:00,7.88,79.86,0,31,18,63,0,4348,718,0,0,0,5,2,38
2017/10/23 07:00,7.77,80.64,0,31,18,59,0,4246,680,0,0,0,7,3,39
2017/10/23 08:00,8.52,81.15,0,36,21,70,0,4955,813,0,0,0,1,0,31
2017/10/23 09:00,11.21,81.3,0,36,21,75,0,3935,858,0,0,0,4,2,41
2017/10/23 10:00,13.56,79.2,0,43,24,89,0,4988,1027,0,0,0,7,3,44
2017/10/23 12:00,19.87,60.52,0,35,20,76,0,4982,881,0,0,0,4,2,46
2017/10/23 13:00,20.87,52.83,0,22,13,52,0,3474,604,0,0,0,0,0,35
2017/10/23 14:00,21.72,48.79,0,16,10,41,0,2724,481,0,0,0,3,2,25
2017/10/23 15:00,21.33,47,0,14,9,37,0,2411,429,0,0,0,2,1,23
2017/10/23 16:00,19.28,48.98,0,18,11,43,0,2849,503,0,0,0,3,1,25
2017/10/23 17:00,16.57,54.73,0,22,13,49,0,3371,578,0,0,0,3,2,38
2017/10/23 18:00,13.42,60.61,0,20,12,46,0,3137,530,0,0,0,0,0,38
2017/10/23 19:00,11.24,66.54,0,29,17,58,0,4134,663,0,0,0,4,2,44
2017/10/23 20:00,10.43,69.34,0,28,17,55,0,4009,651,0,0,0,5,3,48
2017/10/23 21:00,9.84,71.25,0,24,15,50,0,3589,581,0,0,0,4,2,41
2017/10/23 22:00,9.67,73.29,0,28,17,57,0,4012,659,0,0,0,3,2,32
2017/10/23 23:00,9,74.39,0,27,16,57,0,3968,659,0,0,0,0,0,37
2017/10/24 00:00,8.27,75.3,0,26,16,56,0,3889,646,0,0,0,3,2,33
2017/10/24 01:00,7.75,76.29,0,27,17,56,0,3948,642,0,0,0,3,2,35
2017/10/24 02:00,7.94,77.48,0,33,20,67,0,4572,761,0,0,0,6,3,32
2017/10/24 03:00,7.58,77.81,0,22,14,47,0,3316,537,0,0,0,2,1,37
2017/10/24 04:00,7.18,78.18,0,18,12,40,0,2845,465,0,0,0,0,0,31
2017/10/24 05:00,7.13,78.67,0,24,15,52,0,3644,594,0,0,0,5,2,33
2017/10/24 06:00,6.82,79.04,0,22,14,46,0,3317,535,0,0,0,3,2,30
2017/10/24 07:00,6.65,79.65,0,30,18,62,0,4288,706,0,0,0,4,2,37
2017/10/24 08:00,7.89,80.51,0,30,18,61,0,4190,702,0,0,0,3,2,36
2017/10/24 09:00,10.92,80.36,0,33,19,67,0,4671,792,0,0,0,0,0,39
2017/10/24 10:00,13.68,78.12,0,45,26,95,0,3761,1095,0,0,0,6,3,55
2017/10/24 11:00,16.42,72.02,0,50,28,107,0,2692,1218,0,0,0,10,5,55
2017/10/24 12:00,19.65,60.27,0,44,24,95,0,4500,1100,0,0,0,7,3,62
2017/10/24 13:00,21.02,54.27,0,39,21,85,0,5179,981,0,0,0,5,2,60
2017/10/24 14:00,21.24,50.97,0,39,21,89,0,5304,1011,0,0,0,1,0,59
2017/10/24 15:00,21.14,51.14,0,46,26,103,0,3427,1185,0,0,0,7,3,68
2017/10/24 16:00,19.53,53.95,0,48,26,106,0,2777,1212,0,0,0,8,4,73
2017/10/24 17:00,17.05,58.57,0,46,25,96,0,3721,1123,0,0,0,6,3,72
2017/10/24 18:00,13.62,63.41,0,41,24,82,0,4901,960,0,0,0,6,3,73
2017/10/24 19:00,11.62,66.98,0,50,29,99,0,3556,1143,0,0,0,1,0,84
2017/10/24 20:00,11.15,70.41,0,71,41,140,0,2941,1606,0,0,0,11,6,88
2017/10/24 21:00,11.3,72.96,0,79,45,158,0,4006,1806,0,0,0,13,7,93
2017/10/24 22:00,11.08,74.05,0,79,45,153,0,3890,1759,0,0,0,11,6,85
2017/10/24 23:00,10.69,75.33,0,86,49,170,0,4693,1932,0,0,0,12,6,91
2017/10/25 00:00,10.08,75.96,0,71,41,141,0,2880,1609,0,0,0,2,1,96
2017/10/25 01:00,9.34,76.89,0,66,38,129,0,3174,1468,0,0,0,4,2,88
2017/10/25 03:00,9.01,78.05,0,67,39,129,0,2929,1479,0,0,0,13,7,77
2017/10/25 04:00,9.12,78.86,0,75,44,144,0,3333,1654,0,0,0,8,4,65
2017/10/25 05:00,9.22,79.28,0,69,40,131,0,2619,1508,0,0,0,1,1,68
2017/10/25 06:00,9.32,79.67,0,76,44,147,0,2988,1694,0,0,0,8,4,73
2017/10/25 07:00,9.43,80.08,0,79,46,154,0,3339,1763,0,0,0,12,6,73
2017/10/25 08:00,10.22,80.75,0,67,39,133,0,2563,1526,0,0,0,9,5,78
2017/10/25 09:00,13.36,80.41,0,71,40,152,0,3135,1718,0,0,0,10,5,100
2017/10/25 10:00,15.78,78.03,0,77,44,158,0,3795,1807,0,0,0,2,1,101
2017/10/25 11:00,17.72,73.35,0,88,49,185,0,4303,2114,0,0,0,16,8,116
2017/10/25 12:00,18.3,68.21,0,86,48,177,0,4136,2035,0,0,0,12,6,125
2017/10/25 13:00,20.07,60.43,0,80,44,172,0,3660,1983,0,0,0,10,5,118
2017/10/25 14:00,19.62,58.97,0,75,41,161,0,3286,1851,0,0,0,8,4,123
2017/10/25 15:00,16.9,62.88,0,69,38,146,0,2825,1672,0,0,0,1,0,108
2017/10/25 16:00,16.06,65.46,0,66,36,140,0,2439,1607,0,0,0,10,5,118
2017/10/25 17:00,15.62,67.38,0,62,34,134,0,2073,1534,0,0,0,8,4,119
2017/10/25 18:00,14.55,69.03,0,63,35,129,0,2249,1495,0,0,0,8,4,113
2017/10/25 19:00,13.77,70.64,0,71,40,149,0,2918,1711,0,0,0,9,5,121
2017/10/25 20:00,13.58,71.81,0,72,40,150,0,3399,1726,0,0,0,1,0,123
2017/10/25 21:00,13.25,73,0,77,44,156,0,3695,1803,0,0,0,10,5,129
2017/10/25 22:00,12.46,74.11,0,75,42,150,0,3539,1731,0,0,0,13,7,122
2017/10/25 23:00,13.04,74.93,0,74,42,152,0,3458,1747,0,0,0,10,5,124
2017/10/26 00:00,12.94,75.28,0,73,41,150,0,3305,1727,0,0,0,10,5,116
2017/10/26 01:00,13.11,75.79,0,66,37,136,0,2490,1563,0,0,0,2,1,116
2017/10/26 02:00,13.2,75.91,0,64,36,134,0,2340,1549,0,0,0,8,4,117
2017/10/26 03:00,12.31,76.33,0,69,39,141,0,2756,1622,0,0,0,10,5,111
2017/10/26 04:00,12.55,76.9,0,66,37,135,0,2356,1558,0,0,0,10,5,105
2017/10/26 05:00,12.92,77.18,0,66,37,136,0,2255,1569,0,0,0,8,4,112
2017/10/26 06:00,13.08,77.25,0,65,36,136,0,2254,1556,0,0,0,1,0,111
2017/10/26 07:00,13,77.43,0,88,50,187,0,4528,2117,0,0,0,14,7,123
2017/10/26 08:00,13.56,77.82,0,69,39,147,0,2920,1682,0,0,0,12,6,124
2017/10/26 09:00,15.09,77.18,0,98,55,205,0,2822,2340,0,0,0,17,9,136
2017/10/26 10:00,15.22,75.86,0,127,70,270,0,3410,3051,0,0,0,13,7,156
2017/10/26 11:00,15.31,75.12,0,136,75,301,0,3270,3374,0,0,0,4,2,164
2017/10/26 12:00,15.73,74.89,0,126,69,267,0,3657,3029,0,0,0,17,9,166
2017/10/26 13:00,17.89,72.03,0,147,80,316,0,3552,3563,0,0,0,25,12,169
2017/10/26 14:00,20.14,64.62,0,132,72,291,0,2924,3281,0,0,0,19,10,169
2017/10/26 17:00,16.74,65.44,0,110,60,236,0,2339,2685,0,0,0,17,9,154
2017/10/26 18:00,15.54,68.13,0,102,56,215,0,3341,2465,0,0,0,14,7,158
2017/10/26 19:00,14.95,70.24,0,107,59,223,0,2728,2550,0,0,0,16,8,165
2017/10/26 20:00,14.7,71.34,0,94,52,192,0,3687,2226,0,0,0,11,5,177
2017/10/26 21:00,14.51,72.16,0,95,53,195,0,3726,2248,0,0,0,3,1,170
2017/10/26 22:00,14.33,73.04,0,106,59,220,0,2505,2514,0,0,0,16,8,178
2017/10/26 23:00,14.44,73.86,0,106,59,228,0,3174,2589,0,0,0,17,9,174
2017/10/27 00:00,14.48,74.17,0,94,52,196,0,3992,2247,0,0,0,15,8,167
2017/10/27 01:00,14.34,74.61,0,113,63,235,0,3666,2690,0,0,0,15,8,163
2017/10/27 02:00,14.38,74.89,0,130,72,274,0,3820,3102,0,0,0,4,2,181
2017/10/27 03:00,14.22,74.98,0,129,71,274,0,3820,3111,0,0,0,21,11,190
2017/10/27 04:00,14.05,75.31,0,132,73,285,0,3280,3214,0,0,0,20,10,184
2017/10/27 05:00,13.91,75.82,0,131,72,285,0,3605,3228,0,0,0,27,14,181
2017/10/27 06:00,13.72,76.27,0,127,71,274,0,3033,3103,0,0,0,11,5,184
2017/10/27 07:00,13.18,76.34,0,105,59,223,0,2678,2529,0,0,0,4,2,136
2017/10/27 08:00,13.67,76.53,0,86,48,182,0,3876,2055,0,0,0,12,6,116
2017/10/27 09:00,15.08,74.22,0,91,50,196,0,4529,2198,0,0,0,16,8,110
2017/10/27 10:00,16.91,70.04,0,91,51,196,0,4457,2220,0,0,0,18,9,109
2017/10/27 11:00,18.7,64.27,0,92,50,201,0,3984,2274,0,0,0,10,5,118
2017/10/27 12:00,20.97,58.07,0,83,46,185,0,4428,2091,0,0,0,3,1,121
2017/10/27 13:00,22.01,54.91,0,93,51,209,0,3797,2366,0,0,0,14,7,131
2017/10/27 14:00,22.19,54.48,0,106,57,236,0,1931,2685,0,0,0,18,9,153
2017/10/27 15:00,21.83,54.4,0,103,56,228,0,2447,2593,0,0,0,17,8,151
2017/10/27 16:00,20.28,56.94,0,99,54,217,0,2449,2474,0,0,0,11,5,160
2017/10/27 17:00,17.6,61.41,0,79,43,171,0,3924,1968,0,0,0,3,1,158
2017/10/27 18:00,14.35,65.27,0,78,43,158,0,3066,1806,0,0,0,10,5,143
2017/10/27 19:00,12.7,69.34,0,103,59,206,0,3411,2352,0,0,0,14,7,158
2017/10/27 20:00,11.95,72.13,0,124,70,247,0,3212,2811,0,0,0,16,8,150
2017/10/27 21:00,11.48,74.06,0,108,61,217,0,3376,2473,0,0,0,15,8,128
2017/10/27 22:00,11.1,75.4,0,105,60,207,0,2609,2384,0,0,0,4,2,125
2017/10/27 23:00,10.97,76.37,0,108,61,213,0,3086,2439,0,0,0,22,12,129
2017/10/28 00:00,10.8,77.39,0,120,68,242,0,2687,2741,0,0,0,18,9,122
2017/10/28 01:00,11.05,78.42,0,128,73,253,0,3266,2891,0,0,0,18,9,138
2017/10/28 02:00,11.78,79.01,0,131,73,270,0,3632,3051,0,0,0,12,6,151
2017/10/28 03:00,10.54,79.06,0,108,62,214,0,2442,2422,0,0,0,6,3,139
2017/10/28 06:00,14.04,60.85,0,38,21,98,0,3321,1067,0,0,0,3,2,46
2017/10/28 07:00,14.08,46.39,0,10,6,40,0,1999,418,0,0,0,0,0,21
2017/10/28 08:00,13.55,46.15,0,6,4,27,0,1359,287,0,0,0,0,0,11
2017/10/28 09:00,13.62,44.86,0,3,2,15,0,842,166,0,0,0,0,0,9
2017/10/28 10:00,14.51,45.04,0,3,2,15,0,879,172,0,0,0,0,0,5
2017/10/28 11:00,14.67,40.38,0,3,2,14,0,853,161,0,0,0,0,0,10
2017/10/28 12:00,14.5,36.47,0,4,3,17,0,1043,193,0,0,0,0,0,15
2017/10/28 13:00,14.45,31.55,0,5,3,18,0,1123,209,0,0,0,0,0,9
2017/10/28 14:00,14.22,30.39,0,4,2,15,0,950,175,0,0,0,0,0,11
2017/10/28 15:00,13.71,29.7,0,2,1,11,0,676,125,0,0,0,0,0,5
2017/10/28 16:00,13.62,27.96,0,0,1,6,0,462,80,0,0,0,0,0,6
2017/10/28 17:00,12.12,26.24,0,0,0,6,0,429,73,0,0,0,0,0,4
2017/10/28 18:00,8.68,35.03,0,1,1,8,0,590,96,0,0,0,0,0,7
2017/10/28 19:00,9.68,28.49,0,1,1,7,0,533,87,0,0,0,0,0,3
2017/10/28 20:00,9.72,27.99,0,0,1,7,0,479,84,0,0,0,0,0,6
2017/10/28 21:00,8.97,28.48,0,1,1,6,0,498,80,0,0,0,0,0,3
2017/10/28 22:00,8.17,29.45,0,0,1,6,0,453,76,0,0,0,0,0,8
2017/10/28 23:00,7.69,28.83,0,1,1,6,0,480,77,0,0,0,0,0,3
2017/10/29 00:00,7.08,28.54,0,0,1,5,0,435,69,0,0,0,0,0,3
2017/10/29 01:00,6.62,28.22,0,0,0,4,0,379,58,0,0,0,0,0,5
2017/10/29 02:00,6.01,30.2,0,0,0,5,0,403,64,0,0,0,0,0,9
2017/10/29 03:00,4.95,34.68,0,1,1,6,0,548,82,0,0,0,0,0,5
2017/10/29 04:00,4.16,36.12,0,1,1,7,0,580,88,0,0,0,0,0,5
2017/10/29 05:00,3.12,38.32,0,1,1,6,0,582,82,0,0,0,0,0,10
2017/10/29 06:00,3.32,39.11,0,2,2,6,0,617,89,0,0,0,0,0,3
2017/10/29 07:00,3.45,38.58,0,1,1,6,0,565,83,0,0,0,0,0,5
2017/10/29 08:00,3.55,41.92,0,2,2,8,0,646,98,0,0,0,0,0,10
2017/10/29 09:00,6.02,37.91,0,1,1,6,0,542,84,0,0,0,0,0,13
2017/10/29 10:00,8.72,31.25,0,2,1,8,0,640,107,0,0,0,0,0,12
2017/10/29 11:00,11.27,26.23,0,2,1,10,0,677,122,0,0,0,0,0,5
2017/10/29 12:00,14,22.93,0,3,2,12,0,841,144,0,0,0,0,0,6
2017/10/29 13:00,14.93,21.75,0,3,2,13,0,859,154,0,0,0,0,0,11
2017/10/29 14:00,15.81,20.86,0,4,2,14,0,900,161,0,0,0,0,0,12
2017/10/29 15:00,16.28,19.56,0,2,1,10,0,658,116,0,0,0,0,0,3
2017/10/29 16:00,14.56,21.17,0,2,1,9,0,659,111,0,0,0,0,0,10
2017/10/29 17:00,13.32,21.68,0,3,2,10,0,754,131,0,0,0,0,0,6
2017/10/29 18:00,12.05,23.01,0,3,2,12,0,846,144,0,0,0,0,0,6
2017/10/29 19:00,10.05,26.49,0,5,4,15,0,1110,177,0,0,0,0,0,9
2017/10/29 20:00,9.03,29.44,0,10,7,23,0,1739,276,0,0,0,2,1,14
2017/10/29 21:00,10.07,27.51,0,5,3,16,0,1094,188,0,0,0,0,0,10
2017/10/29 22:00,8.01,31.3,0,6,4,14,0,1149,174,0,0,0,0,0,14
2017/10/29 23:00,6.71,34.05,0,4,3,13,0,985,153,0,0,0,0,0,10
2017/10/30 00:00,6.97,33.24,0,3,2,10,0,759,118,0,0,0,0,0,14
2017/10/30 01:00,6.41,36,0,5,3,13,0,1044,157,0,0,0,0,0,9
2017/10/30 02:00,6.36,36.36,0,6,4,15,0,1205,189,0,0,0,1,0,11
2017/10/30 03:00,6.59,34.39,0,7,5,16,0,1266,197,0,0,0,1,0,11
2017/10/30 04:00,7.18,32.18,0,5,3,13,0,997,160,0,0,0,0,0,11
2017/10/30 05:00,6.09,33.89,0,2,2,8,0,703,106,0,0,0,0,0,6
2017/10/30 06:00,5.75,36.09,0,4,3,10,0,875,129,0,0,0,0,0,3
2017/10/30 07:00,6.03,35.33,0,4,3,12,0,939,146,0,0,0,0,0,10
2017/10/30 08:00,7.16,34.07,0,5,3,13,0,1031,159,0,0,0,0,0,7
2017/10/30 09:00,8.88,33.84,0,7,5,16,0,1290,196,0,0,0,1,0,7
2017/10/30 10:00,11.34,33.46,0,12,7,26,0,1945,315,0,0,0,0,0,23
2017/10/30 11:00,14.1,30.2,0,11,7,25,0,1837,301,0,0,0,2,1,28
2017/10/30 12:00,18.26,21.3,0,6,4,18,0,1184,212,0,0,0,1,0,11
2017/10/30 13:00,19.23,18.73,0,6,4,17,0,1199,205,0,0,0,1,0,6
2017/10/30 14:00,20.14,19.04,0,5,3,16,0,1117,192,0,0,0,0,0,13
2017/10/30 16:00,17.02,21.35,0,5,3,16,0,1102,189,0,0,0,1,0,12
2017/10/30 17:00,13.89,26.51,0,6,4,16,0,1162,189,0,0,0,1,0,14
2017/10/30 18:00,10.64,35.51,0,8,5,18,0,1392,223,0,0,0,1,1,7
2017/10/30 19:00,8.21,40.74,0,10,6,22,0,1675,265,0,0,0,1,0,21
2017/10/30 20:00,6.44,45.77,0,18,11,37,0,2755,438,0,0,0,0,0,38
2017/10/30 21:00,5.89,47.69,0,14,9,29,0,2259,353,0,0,0,2,1,28
2017/10/30 22:00,5.85,49.34,0,13,8,26,0,2056,312,0,0,0,2,1,15
2017/10/30 23:00,5.81,48.8,0,13,8,25,0,2033,301,0,0,0,2,1,27
2017/10/31 00:00,4.31,51.4,0,14,10,27,0,2272,338,0,0,0,1,0,27
2017/10/31 01:00,4.29,53.58,0,13,9,26,0,2128,317,0,0,0,0,0,22
2017/10/31 02:00,4.33,53.94,0,11,7,21,0,1784,265,0,0,0,1,1,15
2017/10/31 03:00,4.09,54.7,0,10,7,21,0,1748,257,0,0,0,1,0,13
2017/10/31 04:00,4.32,55.01,0,10,7,20,0,1695,248,0,0,0,1,0,13
2017/10/31 05:00,3.33,57.48,0,11,8,21,0,1840,262,0,0,0,1,0,20
2017/10/31 06:00,2.64,61.04,0,14,9,27,0,2230,331,0,0,0,0,0,27
2017/10/31 07:00,2.95,62.71,0,11,7,20,0,1737,249,0,0,0,1,1,24
2017/10/31 08:00,4.28,62.93,0,16,11,32,0,2564,383,0,0,0,2,1,36
2017/10/31 09:00,7.21,62.61,0,19,13,39,0,3004,468,0,0,0,3,2,34
2017/10/31 10:00,10.37,58.74,0,28,17,53,0,3963,626,0,0,0,2,1,42
2017/10/31 11:00,13.22,48.15,0,28,16,56,0,3987,664,0,0,0,1,1,41
2017/10/31 12:00,16.05,40.34,0,30,17,58,0,4190,699,0,0,0,5,3,50
2017/10/31 13:00,17.63,36.37,0,31,17,61,0,4283,731,0,0,0,5,3,44
2017/10/31 14:00,18.02,35.3,0,32,18,63,0,4433,752,0,0,0,6,3,41
2017/10/31 15:00,18.38,35.7,0,30,17,63,0,4248,739,0,0,0,3,2,37
2017/10/31 16:00,17.27,37.32,0,24,14,52,0,3608,623,0,0,0,3,1,42
2017/10/31 17:00,14.1,42.66,0,20,13,43,0,3186,522,0,0,0,3,2,49
2017/10/31 18:00,10.85,48.64,0,26,16,50,0,3764,607,0,0,0,4,2,47
2017/10/31 19:00,9.32,53.13,0,36,21,63,0,4833,758,0,0,0,6,3,53
2017/10/31 20:00,8.8,55.5,0,34,20,63,0,4687,740,0,0,0,3,1,52
2017/10/31 21:00,8.28,57.85,0,35,21,65,0,4471,758,0,0,0,2,1,61
2017/10/31 22:00,7.88,59.96,0,39,23,70,0,4834,831,0,0,0,5,3,68
2017/10/31 23:00,7.4,62.1,0,39,23,71,0,4817,838,0,0,0,5,3,58
2017/11/1 00:00,6.8,63.16,0,35,20,63,0,4725,748,0,0,0,7,4,55
2017/11/1 01:00,6.65,64.76,0,46,27,85,0,3803,990,0,0,0,4,2,48
2017/11/1 02:00,6.29,65.76,0,47,28,84,0,3892,977,0,0,0,3,1,57
2017/11/1 03:00,5.23,67.29,0,51,30,90,0,2692,1042,0,0,0,8,4,60
2017/11/1 04:00,4.3,70.18,0,55,33,97,0,1938,1132,0,0,0,9,5,55
2017/11/1 05:00,3.93,71.75,0,56,33,98,0,1576,1140,0,0,0,9,5,54
2017/11/1 06:00,3.7,72.75,0,57,34,100,0,1505,1165,0,0,0,5,2,61
2017/11/1 07:00,3.66,74.28,0,64,38,112,0,1915,1297,0,0,0,4,2,51
2017/11/1 08:00,5.15,74.3,0,59,35,107,0,2644,1237,0,0,0,10,5,55
2017/11/1 09:00,9.73,66.85,0,32,19,64,0,4546,746,0,0,0,6,3,38
2017/11/1 10:00,14.68,43.92,0,9,6,24,0,1598,276,0,0,0,1,1,16
2017/11/1 11:00,18.69,29.73,0,7,4,21,0,1369,248,0,0,0,0,0,7
2017/11/1 12:00,22.24,22.61,0,6,4,18,0,1194,214,0,0,0,0,0,6
2017/11/1 13:00,23.72,22.73,0,5,3,17,0,1136,203,0,0,0,0,0,16
2017/11/1 14:00,24.3,22.26,0,10,6,27,0,1754,314,0,0,0,1,1,21
2017/11/1 15:00,23.05,23.53,0,14,8,38,0,2405,443,0,0,0,2,1,16
2017/11/1 16:00,19.95,29.29,0,43,24,95,0,3348,1085,0,0,0,4,2,45
2017/11/1 17:00,17.11,35.91,0,61,34,125,0,1940,1444,0,0,0,4,2,64
2017/11/1 18:00,13.96,40.07,0,47,27,95,0,4256,1098,0,0,0,9,4,66
2017/11/1 19:00,10.94,45.82,0,47,27,91,0,3875,1047,0,0,0,7,4,65
2017/11/1 20:00,9.7,51.18,0,55,33,105,0,1720,1201,0,0,0,9,5,82
2017/11/1 21:00,8.91,54.14,0,46,27,87,0,3937,1011,0,0,0,3,1,62
2017/11/1 22:00,8.4,56.1,0,41,24,78,0,4789,894,0,0,0,2,1,55
2017/11/1 23:00,8.33,57.43,0,37,22,69,0,5016,808,0,0,0,6,3,51
2017/11/2 00:00,8.5,57.81,0,38,22,74,0,4855,848,0,0,0,6,3,56
2017/11/2 01:00,8.82,59.14,0,38,22,73,0,5007,843,0,0,0,5,3,57
2017/11/2 02:00,8.91,60.05,0,39,23,78,0,4681,900,0,0,0,2,1,48
2017/11/2 03:00,8.73,60.35,0,36,22,71,0,4300,820,0,0,0,1,1,57
2017/11/2 04:00,8.47,62.01,0,37,22,73,0,5031,835,0,0,0,6,3,54
2017/11/2 05:00,6.65,64.04,0,41,24,77,0,5275,898,0,0,0,6,3,55
2017/11/2 06:00,5.62,65.82,0,41,24,77,0,4673,883,0,0,0,7,4,51
2017/11/2 07:00,5.4,68.05,0,49,29,92,0,3065,1055,0,0,0,3,1,53
2017/11/2 08:00,6.58,68.59,0,54,31,101,0,3062,1163,0,0,0,4,2,61
2017/11/2 09:00,9.36,66.74,0,53,30,105,0,1875,1199,0,0,0,9,5,61
2017/11/2 10:00,12.49,61.14,0,56,32,115,0,1959,1326,0,0,0,10,5,73
2017/11/2 11:00,15.89,51.27,0,56,31,120,0,1240,1363,0,0,0,9,5,69
2017/11/2 12:00,20.11,40.74,0,63,35,140,0,2275,1594,0,0,0,5,2,83
2017/11/2 13:00,21.75,29.58,0,18,10,49,0,2154,550,0,0,0,6,3,26
2017/11/2 14:00,22.26,25.63,0,6,4,30,0,1405,310,0,0,0,1,0,11
2017/11/2 15:00,21.67,24.29,0,4,3,21,0,1092,227,0,0,0,0,0,3
2017/11/2 16:00,19.47,25.24,0,3,2,13,0,817,152,0,0,0,0,0,4
2017/11/2 17:00,17.29,26.06,0,2,2,11,0,738,132,0,0,0,0,0,7
2017/11/2 18:00,15.58,25.15,0,1,1,9,0,621,107,0,0,0,0,0,3
2017/11/2 19:00,14.56,24.5,0,2,2,9,0,684,113,0,0,0,0,0,6
2017/11/2 20:00,14.13,24.04,0,1,1,9,0,584,104,0,0,0,0,0,7
2017/11/2 21:00,13.27,25.21,0,0,1,6,0,463,79,0,0,0,0,0,4
2017/11/2 22:00,11.87,27.3,0,0,1,5,0,438,70,0,0,0,0,0,3
2017/11/2 23:00,10.11,30.76,0,2,1,8,0,615,98,0,0,0,0,0,6
2017/11/3 00:00,8.6,34.56,0,0,0,5,0,407,65,0,0,0,0,0,5
2017/11/3 01:00,7.66,36.58,0,0,1,6,0,454,74,0,0,0,0,0,3
2017/11/3 02:00,6.57,39.08,0,0,1,5,0,444,68,0,0,0,0,0,6
2017/11/3 03:00,5.47,42.29,0,0,1,5,0,444,70,0,0,0,0,0,3
2017/11/3 04:00,4.54,44.29,0,0,0,4,0,379,57,0,0,0,0,0,5
2017/11/3 05:00,4.8,45.98,0,1,1,7,0,565,85,0,0,0,0,0,5
2017/11/3 06:00,5.47,42.91,0,0,1,5,0,441,65,0,0,0,0,0,9
2017/11/3 07:00,3.79,46.45,0,4,3,10,0,866,134,0,0,0,0,0,4
2017/11/3 08:00,4.66,47.95,0,8,5,18,0,1390,213,0,0,0,0,0,5
2017/11/3 09:00,6.69,45.56,0,6,4,16,0,1227,200,0,0,0,1,1,7
2017/11/3 11:00,12.98,27.58,0,4,2,13,0,887,153,0,0,0,0,0,12
2017/11/3 12:00,14.47,25.18,0,3,2,12,0,879,150,0,0,0,0,0,12
2017/11/3 13:00,15.27,22.03,0,2,2,12,0,751,143,0,0,0,0,0,3
2017/11/3 14:00,16.14,19.4,0,1,1,7,0,544,94,0,0,0,0,0,3
2017/11/3 15:00,15.65,17.31,0,0,0,6,0,408,74,0,0,0,0,0,5
2017/11/3 16:00,13.44,17.44,0,0,0,5,0,410,67,0,0,0,0,0,11
2017/11/3 17:00,11.49,18.17,0,1,1,7,0,503,84,0,0,0,0,0,3
2017/11/3 18:00,10.11,18.74,0,0,1,6,0,471,76,0,0,0,0,0,3
2017/11/3 19:00,9.13,20.54,0,2,2,8,0,662,104,0,0,0,0,0,5
2017/11/4 11:00,11.65,36.48,0,19,12,40,0,2950,466,0,0,0,0,0,33
2017/11/4 12:00,14.03,32.4,0,17,11,38,0,2704,454,0,0,0,2,1,30
